subway_logstash  |            "message" => "지능형 메트릭 수집 완료 - 상행: 355, 하행: 346, 저장: 701건, 소요: 818ms",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "METRIC_COLLECTION",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "hour_of_day" => "11",
subway_logstash  |      "fetched_total" => "2982",
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |        "duration_ms" => "818",
subway_logstash  |         "down_count" => "346",
subway_logstash  |        "day_of_week" => "MONDAY",
subway_logstash  |           "up_count" => "355",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |        "line1_saved" => "701"
subway_logstash  | }
subway_frontend  | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
subway_frontend  | /docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
subway_frontend  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
subway_frontend  | 10-listen-on-ipv6-by-default.sh: info: Getting the checksum of /etc/nginx/conf.d/default.conf
subway_frontend  | 10-listen-on-ipv6-by-default.sh: info: /etc/nginx/conf.d/default.conf differs from the packaged version
subway_frontend  | /docker-entrypoint.sh: Sourcing /docker-entrypoint.d/15-local-resolvers.envsh
subway_frontend  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/20-envsubst-on-templates.sh
subway_frontend  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/30-tune-worker-processes.sh
subway_frontend  | /docker-entrypoint.sh: Configuration complete; ready for start up
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: using the "epoll" event method
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: nginx/1.31.1
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: built by gcc 15.2.0 (Alpine 15.2.0) 
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: OS: Linux 6.12.72-linuxkit
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker processes
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 29
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 30
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 31
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 32
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 33
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 34
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 35
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 36
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 37
subway_frontend  | 2026/05/25 12:05:33 [notice] 1#1: start worker process 38
subway_frontend  | 172.20.0.1 - - [25/May/2026:12:06:28 +0000] "GET /admin HTTP/1.1" 200 471 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [25/May/2026:12:06:29 +0000] "GET /assets/index-BfwmGT0Y.js HTTP/1.1" 200 739619 "http://localhost:3000/admin" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [28/May/2026:10:40:42 +0000] "GET / HTTP/1.1" 200 471 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [28/May/2026:10:40:43 +0000] "GET /assets/index-BfwmGT0Y.js HTTP/1.1" 200 739619 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [28/May/2026:10:40:43 +0000] "GET /assets/index-DRV-XpAK.css HTTP/1.1" 200 25192 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [28/May/2026:10:40:43 +0000] "GET /vite.svg HTTP/1.1" 200 471 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [01/Jun/2026:01:29:03 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [01/Jun/2026:01:29:03 +0000] "GET /assets/index-DRV-XpAK.css HTTP/1.1" 200 25192 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | 172.20.0.1 - - [01/Jun/2026:01:29:03 +0000] "GET /assets/index-BfwmGT0Y.js HTTP/1.1" 200 739619 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36" "-"
subway_frontend  | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
subway_frontend  | /docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
subway_frontend  | /docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
subway_frontend  | 10-listen-on-ipv6-by-default.sh: info: Getting the checksum of /etc/nginx/conf.d/default.conf
subway_frontend  | 10-listen-on-ipv6-by-default.sh: info: /etc/nginx/conf.d/default.conf differs from the packaged version
